candidate_id,file_name,file_type,raw_text,cleaned_text,candidate_name,current_position,years_of_experience,education,gpa,technical_skills,soft_skills,programming_languages,frameworks,libraries,databases,cloud_platforms,devops_tools,operating_systems,testing_tools,certifications,projects,work_experience,achievements,industries,domains,spoken_languages,keywords
R1696,R1696.docx,docx,"Resume R1696
Resume Id
R1696
Resume Text
Professional
Resume Skills
Kubernetes, Java, Data Analysis
Experience Years
2
Education Level
Masters
Projects
- Developed a web application using Flask and React
Job Role
Backend Developer
Cleaned Text
professional",resume r1696 resume id r1696 resume text professional resume skill kubernetes java data analysis experience year education level master project developed web application using flask react job role backend developer cleaned text professional,Experience Years,,2,[],,"['Flask', 'Java', 'Kubernetes', 'React']",[],['Java'],"['Flask', 'React']",[],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Flask', 'React'], 'description': 'Job Role Backend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Flask', 'Java', 'Kubernetes', 'React']"
R1409,R1409.docx,docx,"Resume R1409
Resume Id
R1409
Resume Text
Professional
Resume Skills
PyTorch, Machine Learning, TensorFlow, Deep Learning, Docker, NLP, Data Analysis
Experience Years
10
Education Level
PhD
Projects
- Developed a web application using Flask and React
- Created interactive dashboards using Power BI
- Implemented deep learning models using TensorFlow
Job Role
Data Scientist
Cleaned Text
professional",resume r1409 resume id r1409 resume text professional resume skill pytorch machine learning tensorflow deep learning docker nlp data analysis experience year 10 education level phd project developed web application using flask react created interactive dashboard using power bi implemented deep learning model using tensorflow job role data scientist cleaned text professional,Experience Years,,10,[],,"['Deep Learning', 'Docker', 'Flask', 'Machine Learning', 'PyTorch', 'React', 'TensorFlow']",[],[],"['Flask', 'React']","['PyTorch', 'TensorFlow']",[],[],['Docker'],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Deep Learning', 'Flask', 'React', 'TensorFlow'], 'description': 'Created interactive dashboards using Power BI Implemented deep learning models using TensorFlow Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['Data Science', 'Deep Learning', 'Docker', 'Flask', 'Machine Learning', 'PyTorch', 'React', 'TensorFlow']"
R5703,R5703.docx,docx,"Resume R5703
Resume Id
R5703
Resume Text
Professional
Resume Skills
Django, TensorFlow, Cloud Computing, Deep Learning, SQL, NLP, Kubernetes
Experience Years
10
Education Level
Masters
Projects
- Developed a web application using Flask and React
- Designed scalable backend systems using Node.js
Job Role
Data Scientist
Cleaned Text
professional",resume r5703 resume id r5703 resume text professional resume skill django tensorflow cloud computing deep learning sql nlp kubernetes experience year 10 education level master project developed web application using flask react designed scalable backend system using node.js job role data scientist cleaned text professional,Experience Years,,10,[],,"['Deep Learning', 'Django', 'Flask', 'JavaScript', 'Kubernetes', 'Node.js', 'React', 'SQL', 'TensorFlow']",[],"['JavaScript', 'SQL']","['Django', 'Flask', 'Node.js', 'React']",['TensorFlow'],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Flask', 'JavaScript', 'Node.js', 'React'], 'description': 'Designed scalable backend systems using Node.js Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['Data Science', 'Deep Learning', 'Django', 'Flask', 'JavaScript', 'Kubernetes', 'Node.js', 'React', 'SQL', 'TensorFlow']"
R5861,R5861.docx,docx,"Resume R5861
Resume Id
R5861
Resume Text
Professional
Resume Skills
Excel, SQL, TensorFlow, Data Analysis, Kubernetes
Experience Years
3
Education Level
PhD
Projects
- Implemented deep learning models using TensorFlow
- Developed a web application using Flask and React
- Designed scalable backend systems using Node.js
Job Role
Data Analyst
Cleaned Text
professional",resume r5861 resume id r5861 resume text professional resume skill excel sql tensorflow data analysis kubernetes experience year education level phd project implemented deep learning model using tensorflow developed web application using flask react designed scalable backend system using node.js job role data analyst cleaned text professional,Experience Years,,3,[],,"['Deep Learning', 'Flask', 'JavaScript', 'Kubernetes', 'Node.js', 'React', 'SQL', 'TensorFlow']",[],"['JavaScript', 'SQL']","['Flask', 'Node.js', 'React']",['TensorFlow'],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Implemented deep learning models using TensorFlow', 'role': None, 'technologies': ['Deep Learning', 'Flask', 'JavaScript', 'Node.js', 'React', 'TensorFlow'], 'description': 'Developed a web application using Flask and React Designed scalable backend systems using Node.js Job Role Data Analyst Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Flask', 'JavaScript', 'Kubernetes', 'Node.js', 'React', 'SQL', 'TensorFlow']"
R5301,R5301.docx,docx,"Resume R5301
Resume Id
R5301
Resume Text
Professional
Resume Skills
Django, SQL, TensorFlow, Docker, React, Excel, Flask, Machine Learning
Experience Years
4
Education Level
Masters
Projects
- Created interactive dashboards using Power BI
Job Role
ML Engineer
Cleaned Text
professional",resume r5301 resume id r5301 resume text professional resume skill django sql tensorflow docker react excel flask machine learning experience year education level master project created interactive dashboard using power bi job role ml engineer cleaned text professional,Experience Years,,4,[],,"['Django', 'Docker', 'Flask', 'Machine Learning', 'React', 'SQL', 'TensorFlow']",[],['SQL'],"['Django', 'Flask', 'React']",['TensorFlow'],[],[],['Docker'],[],[],[],"[{'project_name': 'Created interactive dashboards using Power BI', 'role': None, 'technologies': ['Machine Learning'], 'description': 'Job Role ML Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Django', 'Docker', 'Flask', 'Machine Learning', 'React', 'SQL', 'TensorFlow']"
R3932,R3932.docx,docx,"Resume R3932
Resume Id
R3932
Resume Text
Professional
Resume Skills
Docker, TensorFlow, React, Excel, Django, Machine Learning, SQL, PyTorch
Experience Years
0
Education Level
Masters
Projects
- Built a machine learning model for predicting customer churn
Job Role
ML Engineer
Cleaned Text
professional",resume r3932 resume id r3932 resume text professional resume skill docker tensorflow react excel django machine learning sql pytorch experience year education level master project built machine learning model predicting customer churn job role ml engineer cleaned text professional,Experience Years,,0,[],,"['Django', 'Docker', 'Machine Learning', 'PyTorch', 'React', 'SQL', 'TensorFlow']",[],['SQL'],"['Django', 'React']","['PyTorch', 'TensorFlow']",[],[],['Docker'],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Machine Learning'], 'description': 'Job Role ML Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Django', 'Docker', 'Machine Learning', 'PyTorch', 'React', 'SQL', 'TensorFlow']"
R4221,R4221.docx,docx,"Resume R4221
Resume Id
R4221
Resume Text
Professional
Resume Skills
Django, Machine Learning, Data Analysis, Flask, Deep Learning, Java, SQL
Experience Years
5
Education Level
PhD
Projects
- Built a machine learning model for predicting customer churn
- Created interactive dashboards using Power BI
Job Role
Backend Developer
Cleaned Text
professional",resume r4221 resume id r4221 resume text professional resume skill django machine learning data analysis flask deep learning java sql experience year education level phd project built machine learning model predicting customer churn created interactive dashboard using power bi job role backend developer cleaned text professional,Experience Years,,5,[],,"['Deep Learning', 'Django', 'Flask', 'Java', 'Machine Learning', 'SQL']",[],"['Java', 'SQL']","['Django', 'Flask']",[],[],[],[],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Machine Learning'], 'description': 'Created interactive dashboards using Power BI Job Role Backend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Django', 'Flask', 'Java', 'Machine Learning', 'SQL']"
R5951,R5951.docx,docx,"Resume R5951
Resume Id
R5951
Resume Text
Professional
Resume Skills
TensorFlow, PyTorch, SQL, Docker, Python, Node.js
Experience Years
1
Education Level
Bachelors
Projects
- Built a machine learning model for predicting customer churn
- Implemented deep learning models using TensorFlow
- Created interactive dashboards using Power BI
Job Role
Data Analyst
Cleaned Text
professional",resume r5951 resume id r5951 resume text professional resume skill tensorflow pytorch sql docker python node.js experience year education level bachelor project built machine learning model predicting customer churn implemented deep learning model using tensorflow created interactive dashboard using power bi job role data analyst cleaned text professional,Experience Years,,1,[],,"['Deep Learning', 'Docker', 'JavaScript', 'Machine Learning', 'Node.js', 'Python', 'PyTorch', 'SQL', 'TensorFlow']",[],"['JavaScript', 'Python', 'SQL']",['Node.js'],"['PyTorch', 'TensorFlow']",[],[],['Docker'],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Deep Learning', 'Machine Learning', 'TensorFlow'], 'description': 'Implemented deep learning models using TensorFlow Created interactive dashboards using Power BI Job Role Data Analyst Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Docker', 'JavaScript', 'Machine Learning', 'Node.js', 'Python', 'PyTorch', 'SQL', 'TensorFlow']"
R3438,R3438.docx,docx,"Resume R3438
Resume Id
R3438
Resume Text
Professional
Resume Skills
NLP, Power BI, TensorFlow, C++
Experience Years
4
Education Level
Masters
Projects
- Built a machine learning model for predicting customer churn
- Designed scalable backend systems using Node.js
Job Role
Frontend Developer
Cleaned Text
professional",resume r3438 resume id r3438 resume text professional resume skill nlp power bi tensorflow c++ experience year education level master project built machine learning model predicting customer churn designed scalable backend system using node.js job role frontend developer cleaned text professional,Experience Years,,4,[],,"['C', 'C++', 'JavaScript', 'Machine Learning', 'Node.js', 'TensorFlow']",[],"['C', 'C++', 'JavaScript']",['Node.js'],['TensorFlow'],[],[],[],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['JavaScript', 'Machine Learning', 'Node.js'], 'description': 'Designed scalable backend systems using Node.js Job Role Frontend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'JavaScript', 'Machine Learning', 'Node.js', 'TensorFlow']"
R1033,R1033.docx,docx,"Resume R1033
Resume Id
R1033
Resume Text
Professional
Resume Skills
SQL, Django, React, Cloud Computing, Kubernetes, Java, PyTorch
Experience Years
3
Education Level
PhD
Projects
- Designed scalable backend systems using Node.js
- Implemented deep learning models using TensorFlow
Job Role
Data Analyst
Cleaned Text
professional",resume r1033 resume id r1033 resume text professional resume skill sql django react cloud computing kubernetes java pytorch experience year education level phd project designed scalable backend system using node.js implemented deep learning model using tensorflow job role data analyst cleaned text professional,Experience Years,,3,[],,"['Deep Learning', 'Django', 'Java', 'JavaScript', 'Kubernetes', 'Node.js', 'PyTorch', 'React', 'SQL', 'TensorFlow']",[],"['Java', 'JavaScript', 'SQL']","['Django', 'Node.js', 'React']","['PyTorch', 'TensorFlow']",[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['Deep Learning', 'JavaScript', 'Node.js', 'TensorFlow'], 'description': 'Implemented deep learning models using TensorFlow Job Role Data Analyst Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Django', 'Java', 'JavaScript', 'Kubernetes', 'Node.js', 'PyTorch', 'React', 'SQL', 'TensorFlow']"
